Slijkenburg;FR;Friesland;NL;Netherlands
Sloten FR;FR;Friesland;NL;Netherlands
Smalle Ee;FR;Friesland;NL;Netherlands
Smallebrugge;FR;Friesland;NL;Netherlands
Snakkerburen;FR;Friesland;NL;Netherlands
Sneek;FR;Friesland;NL;Netherlands
Snikzwaag;FR;Friesland;NL;Netherlands
Sondel;FR;Friesland;NL;Netherlands
Sonnega;FR;Friesland;NL;Netherlands
Spanga;FR;Friesland;NL;Netherlands
Spannum;FR;Friesland;NL;Netherlands
Stavoren;FR;Friesland;NL;Netherlands
Steggerda;FR;Friesland;NL;Netherlands
Stiens;FR;Friesland;NL;Netherlands
Stroobos;FR;Friesland;NL;Netherlands
Sumar;FR;Friesland;NL;Netherlands
Surhuisterveen;FR;Friesland;NL;Netherlands
Surhuizum;FR;Friesland;NL;Netherlands
Suwald;FR;Friesland;NL;Netherlands
Swichum;FR;Friesland;NL;Netherlands
Teerns;FR;Friesland;NL;Netherlands
Ter Idzard;FR;Friesland;NL;Netherlands
Terband;FR;Friesland;NL;Netherlands
Terherne;FR;Friesland;NL;Netherlands
Terkaple;FR;Friesland;NL;Netherlands
Ternaard;FR;Friesland;NL;Netherlands
Teroele;FR;Friesland;NL;Netherlands
Terschelling Baaiduinen;FR;Friesland;NL;Netherlands
Terschelling Formerum;FR;Friesland;NL;Netherlands
Terschelling Hee;FR;Friesland;NL;Netherlands
Terschelling Hoorn;FR;Friesland;NL;Netherlands
Terschelling Kaart;FR;Friesland;NL;Netherlands
Terschelling Kinnum;FR;Friesland;NL;Netherlands
Terschelling Landerum;FR;Friesland;NL;Netherlands
Terschelling Lies;FR;Friesland;NL;Netherlands
Terschelling Midsland;FR;Friesland;NL;Netherlands
Terschelling Oosterend;FR;Friesland;NL;Netherlands
Terschelling Seeryp;FR;Friesland;NL;Netherlands
Terschelling West;FR;Friesland;NL;Netherlands
Tersoal;FR;Friesland;NL;Netherlands
Terwispel;FR;Friesland;NL;Netherlands
Tijnje;FR;Friesland;NL;Netherlands
Tirns;FR;Friesland;NL;Netherlands
Tjalhuizum;FR;Friesland;NL;Netherlands
Tjalleberd;FR;Friesland;NL;Netherlands
Tjerkgaast;FR;Friesland;NL;Netherlands
Tjerkwerd;FR;Friesland;NL;Netherlands
Triemen;FR;Friesland;NL;Netherlands
Twijzel;FR;Friesland;NL;Netherlands
Twijzelerheide;FR;Friesland;NL;Netherlands
Tytsjerk;FR;Friesland;NL;Netherlands
Tzum;FR;Friesland;NL;Netherlands
Tzummarum;FR;Friesland;NL;Netherlands
Uitwellingerga;FR;Friesland;NL;Netherlands
Ureterp;FR;Friesland;NL;Netherlands
Veenklooster;FR;Friesland;NL;Netherlands
Veenwouden;FR;Friesland;NL;Netherlands
Vegelinsoord;FR;Friesland;NL;Netherlands
Vinkega;FR;Friesland;NL;Netherlands
Vlieland;FR;Friesland;NL;Netherlands
Vrouwenparochie;FR;Friesland;NL;Netherlands
Waaksens Gem Litt;FR;Friesland;NL;Netherlands
Waaxens Gem Dongeradeel;FR;Friesland;NL;Netherlands
Wanswert;FR;Friesland;NL;Netherlands
Warfstermolen;FR;Friesland;NL;Netherlands
Warns;FR;Friesland;NL;Netherlands
Warstiens;FR;Friesland;NL;Netherlands
Warten;FR;Friesland;NL;Netherlands
Waskemeer;FR;Friesland;NL;Netherlands
Weidum;FR;Friesland;NL;Netherlands
Wergea;FR;Friesland;NL;Netherlands
Westergeest;FR;Friesland;NL;Netherlands
Westhem;FR;Friesland;NL;Netherlands
Westhoek;FR;Friesland;NL;Netherlands
Wetzens;FR;Friesland;NL;Netherlands
Wier;FR;Friesland;NL;Netherlands
Wierum;FR;Friesland;NL;Netherlands
Wijckel;FR;Friesland;NL;Netherlands
Wijnaldum;FR;Friesland;NL;Netherlands
Wijnjewoude;FR;Friesland;NL;Netherlands
Wijtgaard;FR;Friesland;NL;Netherlands
Winsum FR;FR;Friesland;NL;Netherlands
Wirdum FR;FR;Friesland;NL;Netherlands
Witmarsum;FR;Friesland;NL;Netherlands
Wiuwert;FR;Friesland;NL;Netherlands
Wjelsryp;FR;Friesland;NL;Netherlands
Wolsum;FR;Friesland;NL;Netherlands
Wolvega;FR;Friesland;NL;Netherlands
Wommels;FR;Friesland;NL;Netherlands
Wons;FR;Friesland;NL;Netherlands
Workum;FR;Friesland;NL;Netherlands
Woudsend;FR;Friesland;NL;Netherlands
Wouterswoude;FR;Friesland;NL;Netherlands
Wyns;FR;Friesland;NL;Netherlands
Ypecolsga;FR;Friesland;NL;Netherlands
Ysbrechtum;FR;Friesland;NL;Netherlands
Zandhuizen;FR;Friesland;NL;Netherlands
Zurich;FR;Friesland;NL;Netherlands
Zwaagwesteinde;FR;Friesland;NL;Netherlands
Zwagerbosch;FR;Friesland;NL;Netherlands
Zweins;FR;Friesland;NL;Netherlands
Aalst GLD;GL;Gelderland;NL;Netherlands
Aalten;GL;Gelderland;NL;Netherlands
Achterveld;GL;Gelderland;NL;Netherlands
Acquoy;GL;Gelderland;NL;Netherlands
Aerdt;GL;Gelderland;NL;Netherlands
Afferden GLD;GL;Gelderland;NL;Netherlands
Alem;GL;Gelderland;NL;Netherlands
Almen;GL;Gelderland;NL;Netherlands
Alphen GLD;GL;Gelderland;NL;Netherlands
Altforst;GL;Gelderland;NL;Netherlands
Ammerzoden;GL;Gelderland;NL;Netherlands
Andelst;GL;Gelderland;NL;Netherlands
Angeren;GL;Gelderland;NL;Netherlands
Angerlo;GL;Gelderland;NL;Netherlands
Apeldoorn;GL;Gelderland;NL;Netherlands
Appeltern;GL;Gelderland;NL;Netherlands
Arnhem;GL;Gelderland;NL;Netherlands
Asch;GL;Gelderland;NL;Netherlands
Asperen;GL;Gelderland;NL;Netherlands
Azewijn;GL;Gelderland;NL;Netherlands
Baak;GL;Gelderland;NL;Netherlands
Babberich;GL;Gelderland;NL;Netherlands
Balgoij;GL;Gelderland;NL;Netherlands
Barchem;GL;Gelderland;NL;Netherlands
Barneveld;GL;Gelderland;NL;Netherlands
Batenburg;GL;Gelderland;NL;Netherlands
Beek Gem. Bergh;GL;Gelderland;NL;Netherlands
Beek Ubbergen;GL;Gelderland;NL;Netherlands
Beekbergen;GL;Gelderland;NL;Netherlands
Beemte Broekland;GL;Gelderland;NL;Netherlands
Beesd;GL;Gelderland;NL;Netherlands
Beltrum;GL;Gelderland;NL;Netherlands
Bemmel;GL;Gelderland;NL;Netherlands
Beneden Leeuwen;GL;Gelderland;NL;Netherlands
Bennekom;GL;Gelderland;NL;Netherlands
Berg En Dal;GL;Gelderland;NL;Netherlands
Bergharen;GL;Gelderland;NL;Netherlands
Bern;GL;Gelderland;NL;Netherlands
Beuningen GLD;GL;Gelderland;NL;Netherlands
Beusichem;GL;Gelderland;NL;Netherlands
Borculo;GL;Gelderland;NL;Netherlands
Boven Leeuwen;GL;Gelderland;NL;Netherlands
Braamt;GL;Gelderland;NL;Netherlands
Brakel;GL;Gelderland;NL;Netherlands
Bredevoort;GL;Gelderland;NL;Netherlands
Breedenbroek;GL;Gelderland;NL;Netherlands
Bronkhorst;GL;Gelderland;NL;Netherlands
Bruchem;GL;Gelderland;NL;Netherlands
Brummen;GL;Gelderland;NL;Netherlands
Buren GLD;GL;Gelderland;NL;Netherlands
Buurmalsen;GL;Gelderland;NL;Netherlands
Culemborg;GL;Gelderland;NL;Netherlands
De Glind;GL;Gelderland;NL;Netherlands
De Heurne;GL;Gelderland;NL;Netherlands
De Klomp;GL;Gelderland;NL;Netherlands
De Steeg;GL;Gelderland;NL;Netherlands
Deelen;GL;Gelderland;NL;Netherlands
Deest;GL;Gelderland;NL;Netherlands
Deil;GL;Gelderland;NL;Netherlands
Delwijnen;GL;Gelderland;NL;Netherlands
Didam;GL;Gelderland;NL;Netherlands
Dieren;GL;Gelderland;NL;Netherlands
Dinxperlo;GL;Gelderland;NL;Netherlands
Dodewaard;GL;Gelderland;NL;Netherlands
Doesburg;GL;Gelderland;NL;Netherlands
Doetinchem;GL;Gelderland;NL;Netherlands
Doornenburg;GL;Gelderland;NL;Netherlands
Doornspijk;GL;Gelderland;NL;Netherlands
Doorwerth;GL;Gelderland;NL;Netherlands
Drempt;GL;Gelderland;NL;Netherlands
Dreumel;GL;Gelderland;NL;Netherlands
Driel;GL;Gelderland;NL;Netherlands
Druten;GL;Gelderland;NL;Netherlands
Duiven;GL;Gelderland;NL;Netherlands
Echteld;GL;Gelderland;NL;Netherlands
Eck En Wiel;GL;Gelderland;NL;Netherlands
Ede GLD;GL;Gelderland;NL;Netherlands
Ederveen;GL;Gelderland;NL;Netherlands
Eefde;GL;Gelderland;NL;Netherlands
Eerbeek;GL;Gelderland;NL;Netherlands
Eibergen;GL;Gelderland;NL;Netherlands
Elburg;GL;Gelderland;NL;Netherlands
Ellecom;GL;Gelderland;NL;Netherlands
Elspeet;GL;Gelderland;NL;Netherlands
Elst GLD;GL;Gelderland;NL;Netherlands
Empe;GL;Gelderland;NL;Netherlands
Emst;GL;Gelderland;NL;Netherlands
Enspijk;GL;Gelderland;NL;Netherlands
Epe;GL;Gelderland;NL;Netherlands
Epse;GL;Gelderland;NL;Netherlands
Erichem;GL;Gelderland;NL;Netherlands
Erlecom;GL;Gelderland;NL;Netherlands
Ermelo;GL;Gelderland;NL;Netherlands
Est;GL;Gelderland;NL;Netherlands
Etten GLD;GL;Gelderland;NL;Netherlands
Ewijk;GL;Gelderland;NL;Netherlands
Gaanderen;GL;Gelderland;NL;Netherlands
Gameren;GL;Gelderland;NL;Netherlands
Garderen;GL;Gelderland;NL;Netherlands
Geesteren GLD;GL;Gelderland;NL;Netherlands
Geldermalsen;GL;Gelderland;NL;Netherlands
Gellicum;GL;Gelderland;NL;Netherlands
Gelselaar;GL;Gelderland;NL;Netherlands
Gendringen;GL;Gelderland;NL;Netherlands
Gendt;GL;Gelderland;NL;Netherlands
Giesbeek;GL;Gelderland;NL;Netherlands
Gorssel;GL;Gelderland;NL;Netherlands
Groenlo;GL;Gelderland;NL;Netherlands
Groesbeek;GL;Gelderland;NL;Netherlands
Groessen;GL;Gelderland;NL;Netherlands
Haaften;GL;Gelderland;NL;Netherlands
Haalderen;GL;Gelderland;NL;Netherlands
Haarlo;GL;Gelderland;NL;Netherlands
Hall;GL;Gelderland;NL;Netherlands
Halle;GL;Gelderland;NL;Netherlands
Harderwijk;GL;Gelderland;NL;Netherlands
Harfsen;GL;Gelderland;NL;Netherlands
Harreveld;GL;Gelderland;NL;Netherlands
Harskamp;GL;Gelderland;NL;Netherlands
Hattem;GL;Gelderland;NL;Netherlands
Hattemerbroek;GL;Gelderland;NL;Netherlands
Hedel;GL;Gelderland;NL;Netherlands
Heelsum;GL;Gelderland;NL;Netherlands
Heelweg;GL;Gelderland;NL;Netherlands
Heerde;GL;Gelderland;NL;Netherlands
Heerewaarden;GL;Gelderland;NL;Netherlands
Heesselt;GL;Gelderland;NL;Netherlands
Heilig Landstichting;GL;Gelderland;NL;Netherlands
Hellouw;GL;Gelderland;NL;Netherlands
Hemmen;GL;Gelderland;NL;Netherlands
Hengelo GLD;GL;Gelderland;NL;Netherlands
Hernen;GL;Gelderland;NL;Netherlands
Herveld;GL;Gelderland;NL;Netherlands
Herwen;GL;Gelderland;NL;Netherlands
Herwijnen;GL;Gelderland;NL;Netherlands
Heteren;GL;Gelderland;NL;Netherlands
Heukelum;GL;Gelderland;NL;Netherlands
Heumen;GL;Gelderland;NL;Netherlands
Heurne;GL;Gelderland;NL;Netherlands
Hierden;GL;Gelderland;NL;Netherlands
Hoenderloo;GL;Gelderland;NL;Netherlands
Hoenzadriel;GL;Gelderland;NL;Netherlands
Hoevelaken;GL;Gelderland;NL;Netherlands
Homoet;GL;Gelderland;NL;Netherlands
Hoog Keppel;GL;Gelderland;NL;Netherlands
Hoog Soeren;GL;Gelderland;NL;Netherlands
Horssen;GL;Gelderland;NL;Netherlands
Huissen;GL;Gelderland;NL;Netherlands
Hulshorst;GL;Gelderland;NL;Netherlands
Hummelo;GL;Gelderland;NL;Netherlands
Hurwenen;GL;Gelderland;NL;Netherlands
Ijzendoorn;GL;Gelderland;NL;Netherlands
Ingen;GL;Gelderland;NL;Netherlands
Joppe;GL;Gelderland;NL;Netherlands
Kapel Avezaath;GL;Gelderland;NL;Netherlands
Kapel Avezaath Buren;GL;Gelderland;NL;Netherlands
Keijenborg;GL;Gelderland;NL;Netherlands
Kekerdom;GL;Gelderland;NL;Netherlands
Kerk Avezaath;GL;Gelderland;NL;Netherlands
Kerk Avezaath Tiel;GL;Gelderland;NL;Netherlands
Kerkdriel;GL;Gelderland;NL;Netherlands
Kerkwijk;GL;Gelderland;NL;Netherlands
Kesteren;GL;Gelderland;NL;Netherlands
Kilder;GL;Gelderland;NL;Netherlands
Klarenbeek;GL;Gelderland;NL;Netherlands
Kootwijk;GL;Gelderland;NL;Netherlands
Kootwijkerbroek;GL;Gelderland;NL;Netherlands
Kring Van Dorth;GL;Gelderland;NL;Netherlands
Laag Keppel;GL;Gelderland;NL;Netherlands
Laag Soeren;GL;Gelderland;NL;Netherlands
Laren GLD;GL;Gelderland;NL;Netherlands
Lathum;GL;Gelderland;NL;Netherlands
Lengel;GL;Gelderland;NL;Netherlands
Lent;GL;Gelderland;NL;Netherlands
Leur;GL;Gelderland;NL;Netherlands
Leuth;GL;Gelderland;NL;Netherlands
Leuvenheim;GL;Gelderland;NL;Netherlands
Lichtenvoorde;GL;Gelderland;NL;Netherlands
Lienden;GL;Gelderland;NL;Netherlands
Lieren;GL;Gelderland;NL;Netherlands
Lievelde;GL;Gelderland;NL;Netherlands
Lobith;GL;Gelderland;NL;Netherlands
Lochem;GL;Gelderland;NL;Netherlands
Loenen GLD;GL;Gelderland;NL;Netherlands
Loerbeek;GL;Gelderland;NL;Netherlands
Loo GLD;GL;Gelderland;NL;Netherlands
Lunteren;GL;Gelderland;NL;Netherlands
Maasbommel;GL;Gelderland;NL;Netherlands
Malden;GL;Gelderland;NL;Netherlands
Marienvelde;GL;Gelderland;NL;Netherlands
Maurik;GL;Gelderland;NL;Netherlands
Megchelen;GL;Gelderland;NL;Netherlands
Meteren;GL;Gelderland;NL;Netherlands
Millingen Aan De Rijn;GL;Gelderland;NL;Netherlands
Nederasselt;GL;Gelderland;NL;Netherlands
Nederhemert;GL;Gelderland;NL;Netherlands
Neede;GL;Gelderland;NL;Netherlands
Neerijnen;GL;Gelderland;NL;Netherlands
Netterden;GL;Gelderland;NL;Netherlands
Nieuwaal;GL;Gelderland;NL;Netherlands
Niftrik;GL;Gelderland;NL;Netherlands
Nijbroek;GL;Gelderland;NL;Netherlands
Nijkerk GLD;GL;Gelderland;NL;Netherlands
Nijkerkerveen;GL;Gelderland;NL;Netherlands
Nijmegen;GL;Gelderland;NL;Netherlands
Noordeinde GLD;GL;Gelderland;NL;Netherlands
Nunspeet;GL;Gelderland;NL;Netherlands
Ochten;GL;Gelderland;NL;Netherlands
Oene;GL;Gelderland;NL;Netherlands
Olburgen;GL;Gelderland;NL;Netherlands
Oldebroek;GL;Gelderland;NL;Netherlands
Ommeren;GL;Gelderland;NL;Netherlands
Ooij;GL;Gelderland;NL;Netherlands
Oosterbeek;GL;Gelderland;NL;Netherlands
Oosterhout Gem. Nijmegen;GL;Gelderland;NL;Netherlands
Oosterhout GLD;GL;Gelderland;NL;Netherlands
Oosterwolde GLD;GL;Gelderland;NL;Netherlands
Ophemert;GL;Gelderland;NL;Netherlands
Opheusden;GL;Gelderland;NL;Netherlands
Opijnen;GL;Gelderland;NL;Netherlands
Otterlo;GL;Gelderland;NL;Netherlands
Overasselt;GL;Gelderland;NL;Netherlands
Pannerden;GL;Gelderland;NL;Netherlands
Persingen;GL;Gelderland;NL;Netherlands
Poederoijen;GL;Gelderland;NL;Netherlands
Puiflijk;GL;Gelderland;NL;Netherlands
Putten;GL;Gelderland;NL;Netherlands
Randwijk;GL;Gelderland;NL;Netherlands
Ravenswaaij;GL;Gelderland;NL;Netherlands
Rekken;GL;Gelderland;NL;Netherlands
Renkum;GL;Gelderland;NL;Netherlands
Ressen;GL;Gelderland;NL;Netherlands
Ressen Gem. Nijmegen;GL;Gelderland;NL;Netherlands
Rha;GL;Gelderland;NL;Netherlands
Rheden;GL;Gelderland;NL;Netherlands
Rhenoy;GL;Gelderland;NL;Netherlands
Rietmolen;GL;Gelderland;NL;Netherlands
Rijswijk GLD;GL;Gelderland;NL;Netherlands
Rossum GLD;GL;Gelderland;NL;Netherlands
Rumpt;GL;Gelderland;NL;Netherlands
Ruurlo;GL;Gelderland;NL;Netherlands
Scherpenzeel GLD;GL;Gelderland;NL;Netherlands
's Heerenberg;GL;Gelderland;NL;Netherlands
Silvolde;GL;Gelderland;NL;Netherlands
Sinderen;GL;Gelderland;NL;Netherlands
Sinderen Gem Gendringen;GL;Gelderland;NL;Netherlands
Slijk Ewijk;GL;Gelderland;NL;Netherlands
Spankeren;GL;Gelderland;NL;Netherlands
Spijk Gem.Gem. Lingewaal;GL;Gelderland;NL;Netherlands
Spijk GLD;GL;Gelderland;NL;Netherlands
Steenderen;GL;Gelderland;NL;Netherlands
Steenenkamer;GL;Gelderland;NL;Netherlands
Stokkum;GL;Gelderland;NL;Netherlands
Stroe;GL;Gelderland;NL;Netherlands
't Harde;GL;Gelderland;NL;Netherlands
't Loo Oldebroek;GL;Gelderland;NL;Netherlands
Terborg;GL;Gelderland;NL;Netherlands
Terschuur;GL;Gelderland;NL;Netherlands
Terwolde;GL;Gelderland;NL;Netherlands
Teuge;GL;Gelderland;NL;Netherlands
Tiel;GL;Gelderland;NL;Netherlands
Toldijk;GL;Gelderland;NL;Netherlands
Tolkamer;GL;Gelderland;NL;Netherlands
Tonden;GL;Gelderland;NL;Netherlands
Tricht;GL;Gelderland;NL;Netherlands
Tuil;GL;Gelderland;NL;Netherlands
Twello;GL;Gelderland;NL;Netherlands
Ubbergen;GL;Gelderland;NL;Netherlands
Uddel;GL;Gelderland;NL;Netherlands
Ugchelen;GL;Gelderland;NL;Netherlands
Ulft;GL;Gelderland;NL;Netherlands
Vaassen;GL;Gelderland;NL;Netherlands
Valburg;GL;Gelderland;NL;Netherlands
Varik;GL;Gelderland;NL;Netherlands
Varsselder Veldhunten;GL;Gelderland;NL;Netherlands
Varsseveld;GL;Gelderland;NL;Netherlands
Veessen;GL;Gelderland;NL;Netherlands
Velddriel;GL;Gelderland;NL;Netherlands
Velp GLD;GL;Gelderland;NL;Netherlands
Vethuizen;GL;Gelderland;NL;Netherlands
Vierakker;GL;Gelderland;NL;Netherlands
Vierhouten;GL;Gelderland;NL;Netherlands
Voorst Gem. Gendringen;GL;Gelderland;NL;Netherlands
Voorst Gem. Voorst;GL;Gelderland;NL;Netherlands
Voorthuizen;GL;Gelderland;NL;Netherlands
Vorchten;GL;Gelderland;NL;Netherlands
Vorden;GL;Gelderland;NL;Netherlands
Vragender;GL;Gelderland;NL;Netherlands
Vuren;GL;Gelderland;NL;Netherlands
Waardenburg;GL;Gelderland;NL;Netherlands
Wadenoijen;GL;Gelderland;NL;Netherlands
Wageningen;GL;Gelderland;NL;Netherlands
Wamel;GL;Gelderland;NL;Netherlands
Wapenveld;GL;Gelderland;NL;Netherlands
Warnsveld;GL;Gelderland;NL;Netherlands
Wehl;GL;Gelderland;NL;Netherlands
Wekerom;GL;Gelderland;NL;Netherlands
Well GLD;GL;Gelderland;NL;Netherlands
Wenum Wiesel;GL;Gelderland;NL;Netherlands
Westendorp;GL;Gelderland;NL;Netherlands
Westervoort;GL;Gelderland;NL;Netherlands
Weurt;GL;Gelderland;NL;Netherlands
Wezep;GL;Gelderland;NL;Netherlands
Wichmond;GL;Gelderland;NL;Netherlands
Wijchen;GL;Gelderland;NL;Netherlands
Wijnbergen;GL;Gelderland;NL;Netherlands
Wilp GLD;GL;Gelderland;NL;Netherlands
Winssen;GL;Gelderland;NL;Netherlands
Winterswijk;GL;Gelderland;NL;Netherlands
Winterswijk Brinkheurne;GL;Gelderland;NL;Netherlands
Winterswijk Corle;GL;Gelderland;NL;Netherlands
Winterswijk Henxel;GL;Gelderland;NL;Netherlands
Winterswijk Huppel;GL;Gelderland;NL;Netherlands
Winterswijk Kotten;GL;Gelderland;NL;Netherlands
Winterswijk Meddo;GL;Gelderland;NL;Netherlands
Winterswijk Miste;GL;Gelderland;NL;Netherlands
Winterswijk Ratum;GL;Gelderland;NL;Netherlands
Winterswijk Woold;GL;Gelderland;NL;Netherlands
Wolfheze;GL;Gelderland;NL;Netherlands
Zaltbommel;GL;Gelderland;NL;Netherlands
Zeddam;GL;Gelderland;NL;Netherlands
Zelhem;GL;Gelderland;NL;Netherlands
Zennewijnen;GL;Gelderland;NL;Netherlands
Zetten;GL;Gelderland;NL;Netherlands
Zevenaar;GL;Gelderland;NL;Netherlands
Zieuwent;GL;Gelderland;NL;Netherlands
Zoelen;GL;Gelderland;NL;Netherlands
Zoelmond;GL;Gelderland;NL;Netherlands
Zuilichem;GL;Gelderland;NL;Netherlands
Zutphen;GL;Gelderland;NL;Netherlands
Zwartebroek;GL;Gelderland;NL;Netherlands
Adorp;GR;Groningen;NL;Netherlands
Aduard;GR;Groningen;NL;Netherlands
Alteveer GN;GR;Groningen;NL;Netherlands
Appingedam;GR;Groningen;NL;Netherlands
Baflo;GR;Groningen;NL;Netherlands
Bedum;GR;Groningen;NL;Netherlands
Beerta;GR;Groningen;NL;Netherlands
Bellingwolde;GR;Groningen;NL;Netherlands
Bierum Bierum;GR;Groningen;NL;Netherlands
Blijham;GR;Groningen;NL;Netherlands
Boerakker;GR;Groningen;NL;Netherlands
Boerakker Gem Leek;GR;Groningen;NL;Netherlands
Borgercompagnie;GR;Groningen;NL;Netherlands
Borgsweer;GR;Groningen;NL;Netherlands
Bourtange;GR;Groningen;NL;Netherlands
Briltil;GR;Groningen;NL;Netherlands
De Wilp GN;GR;Groningen;NL;Netherlands
Delfzijl;GR;Groningen;NL;Netherlands
Den Andel;GR;Groningen;NL;Netherlands
Den Ham GN;GR;Groningen;NL;Netherlands
Den Horn;GR;Groningen;NL;Netherlands
Doezum;GR;Groningen;NL;Netherlands
Drieborg;GR;Groningen;NL;Netherlands
Eemshaven;GR;Groningen;NL;Netherlands
Eenrum;GR;Groningen;NL;Netherlands
Eenum;GR;Groningen;NL;Netherlands
Enumatil;GR;Groningen;NL;Netherlands
Eppenhuizen;GR;Groningen;NL;Netherlands
Ezinge;GR;Groningen;NL;Netherlands
Farmsum;GR;Groningen;NL;Netherlands
Feerwerd;GR;Groningen;NL;Netherlands
Finsterwolde;GR;Groningen;NL;Netherlands
Foxhol;GR;Groningen;NL;Netherlands
Froombosch;GR;Groningen;NL;Netherlands
Garmerwolde;GR;Groningen;NL;Netherlands
Garnwerd;GR;Groningen;NL;Netherlands
Garrelsweer;GR;Groningen;NL;Netherlands
Garsthuizen;GR;Groningen;NL;Netherlands
Glimmen;GR;Groningen;NL;Netherlands
Godlinze;GR;Groningen;NL;Netherlands
Grijpskerk;GR;Groningen;NL;Netherlands
Groningen;GR;Groningen;NL;Netherlands
Grootegast;GR;Groningen;NL;Netherlands
Haren GN;GR;Groningen;NL;Netherlands
Harkstede;GR;Groningen;NL;Netherlands
Heiligerlee;GR;Groningen;NL;Netherlands
Hellum;GR;Groningen;NL;Netherlands
Holwierde;GR;Groningen;NL;Netherlands
Hoogezand;GR;Groningen;NL;Netherlands
Hornhuizen;GR;Groningen;NL;Netherlands
Houwerzijl;GR;Groningen;NL;Netherlands
Huizinge;GR;Groningen;NL;Netherlands
Jonkersvaart;GR;Groningen;NL;Netherlands
Kantens;GR;Groningen;NL;Netherlands
Kiel Windeweer;GR;Groningen;NL;Netherlands
Kloosterburen;GR;Groningen;NL;Netherlands
Kolham;GR;Groningen;NL;Netherlands
Kommerzijl;GR;Groningen;NL;Netherlands
Kornhorn;GR;Groningen;NL;Netherlands
Krewerd;GR;Groningen;NL;Netherlands
Kropswolde;GR;Groningen;NL;Netherlands
Lageland;GR;Groningen;NL;Netherlands
Lauwersoog;GR;Groningen;NL;Netherlands
Lauwerzijl;GR;Groningen;NL;Netherlands
Leek;GR;Groningen;NL;Netherlands
Leens;GR;Groningen;NL;Netherlands
Leermens;GR;Groningen;NL;Netherlands
Lellens;GR;Groningen;NL;Netherlands
Lettelbert;GR;Groningen;NL;Netherlands
Loppersum;GR;Groningen;NL;Netherlands
Losdorp;GR;Groningen;NL;Netherlands
Lucaswolde;GR;Groningen;NL;Netherlands
Luddeweer;GR;Groningen;NL;Netherlands
Lutjegast;GR;Groningen;NL;Netherlands
Marum;GR;Groningen;NL;Netherlands
Meeden;GR;Groningen;NL;Netherlands
Meedhuizen;GR;Groningen;NL;Netherlands
Mensingeweer;GR;Groningen;NL;Netherlands
Middelstum;GR;Groningen;NL;Netherlands
Midwolda;GR;Groningen;NL;Netherlands
Midwolde;GR;Groningen;NL;Netherlands
Muntendam;GR;Groningen;NL;Netherlands
Mussel;GR;Groningen;NL;Netherlands
Musselkanaal;GR;Groningen;NL;Netherlands
Niebert;GR;Groningen;NL;Netherlands
Niehove;GR;Groningen;NL;Netherlands
Niekerk De Marne Niekerk;GR;Groningen;NL;Netherlands
Niekerk Grootegast;GR;Groningen;NL;Netherlands
Nieuw Beerta;GR;Groningen;NL;Netherlands
Nieuw Scheemda;GR;Groningen;NL;Netherlands
Nieuwe Pekela;GR;Groningen;NL;Netherlands
Nieuweschans;GR;Groningen;NL;Netherlands
Nieuwolda;GR;Groningen;NL;Netherlands
Niezijl;GR;Groningen;NL;Netherlands
Noordbroek;GR;Groningen;NL;Netherlands
Noordhorn;GR;Groningen;NL;Netherlands
Noordlaren;GR;Groningen;NL;Netherlands
Noordwijk GN;GR;Groningen;NL;Netherlands
Noordwolde GN;GR;Groningen;NL;Netherlands
Nuis;GR;Groningen;NL;Netherlands
Oldehove;GR;Groningen;NL;Netherlands
Oldekerk;GR;Groningen;NL;Netherlands
Oldenzijl;GR;Groningen;NL;Netherlands
Onderdendam;GR;Groningen;NL;Netherlands
Onnen;GR;Groningen;NL;Netherlands
Onstwedde;GR;Groningen;NL;Netherlands
Oosternieland;GR;Groningen;NL;Netherlands
Oosterwijtwerd;GR;Groningen;NL;Netherlands
Oostwold Gem Leek;GR;Groningen;NL;Netherlands
Oostwold Scheemda;GR;Groningen;NL;Netherlands
Opende;GR;Groningen;NL;Netherlands
Oude Pekela;GR;Groningen;NL;Netherlands
Oudeschans;GR;Groningen;NL;Netherlands
Oudeschip;GR;Groningen;NL;Netherlands
Oudezijl;GR;Groningen;NL;Netherlands
Overschild;GR;Groningen;NL;Netherlands
Pieterburen;GR;Groningen;NL;Netherlands
Pieterzijl;GR;Groningen;NL;Netherlands
Rasquert;GR;Groningen;NL;Netherlands
Roodeschool;GR;Groningen;NL;Netherlands
Rottum GN;GR;Groningen;NL;Netherlands
Saaksum;GR;Groningen;NL;Netherlands
Saaxumhuizen;GR;Groningen;NL;Netherlands
Sappemeer;GR;Groningen;NL;Netherlands
Sauwerd;GR;Groningen;NL;Netherlands
Scharmer;GR;Groningen;NL;Netherlands
Scheemda;GR;Groningen;NL;Netherlands
Schildwolde;GR;Groningen;NL;Netherlands
Schouwerzijl;GR;Groningen;NL;Netherlands
Sebaldeburen;GR;Groningen;NL;Netherlands
Sellingen;GR;Groningen;NL;Netherlands
Siddeburen;GR;Groningen;NL;Netherlands
Sint Annen;GR;Groningen;NL;Netherlands
Slochteren;GR;Groningen;NL;Netherlands
Spijk GN;GR;Groningen;NL;Netherlands
Stadskanaal;GR;Groningen;NL;Netherlands
Startenhuizen;GR;Groningen;NL;Netherlands
Startenhuizen Lopp;GR;Groningen;NL;Netherlands
Stedum;GR;Groningen;NL;Netherlands
Steendam;GR;Groningen;NL;Netherlands
